1555965,/auteur/Kim-Stanley-Robinson/8282,Le Ministère du futur,"L'auteur de science-fiction légendaire Kim Stanley Robinson nous propose une vision du changement climatique pareille à nulle autre.
1337634,/auteur/ve-Gabrielle/400241,La part cachée du monde,"Ce roman nous parle des deux voies que le monde pourrait emprunter. Au Nord d'une ""déchirure"" qui coupe la France, la dérive sécuritaire, numérique, avec privatisation du vivant, et au Sud dans le Causse « le monde libre », des communautés en résistance, en symbiose avec le vivant. 
Au coeur de l'intrigue : les arbres, un frère et une soeur, un puissant recycleur de plastique et un livre de botanique. Ce roman palpitant permet de traverser nos peurs du futur.",3.99,34,"[1572083, 1050214, 1248107, 1310871, 1307294]","[' littérature générale  ', ' roman  ', ' utopie  ', ' engagement  ', ' road trip  ', ' transitions  ', ' botanique  ', ' communauté  ', ' hacker  ', ' nature  ', ' cli-fi  ', ' science-fiction  ', ' voyages  ', ' écologie  ', ' nature writing  ', ' littérature francophone  ', ' littérature française  ', 'écologie', 'Voir plus', 'écologie', 'developpement durable', 'Consommation durable', 'protection de la nature', 'protection animale', ""protection de l'environnement"", 'pédagogie', 'mers et océans']"
62744,/auteur/Bruce-Sterling/5125,Gros temps,"2031. L'effet de serre a provoqué dés changements catastrophiques sur l'environnement. De gigantesques tempêtes s'abattent régulièrement sur le Middle West, des millions de personnes ont fui ces contrées désormais invivables. Mais faute de pouvoir maîtriser ces tornades, sans doute est-il possible de les comprendre. Et donc de les prévoir. 
Telle est la tâche que s'est assignée le Front de tempête, une équipe d'informaticiens fantasques qu",3.6,26,"[63577, 25441, 20198, 180775, 69937]","[' littérature générale  ', ' Romans et nouvelles de genre  ', ' cyberpunk  ', ' anticipation  ', ' pollution  ', ' météo  ', ' Guérillas  ', ' post-apocalyptique  ', ' prévisions  ', ' tempête  ', ' tornades  ', ' Effet de serre (météorologie)  ', ' cli-fi  ', ' sfff  ', ' science-fiction  ', ' météorologie  ', ' écologie  ', ' changements climatiques  ', ' littérature américaine  ', 'science-fiction', 'Voir plus', 'science-fiction']"
888855,/auteur/Christian-Guay-Poliquin/293110,Le Poids de la neige,"Dans une véranda cousue de courants dair, en retrait dun village sans électricité, sorganise la vie de Matthias et dun homme accidenté qui lui a été confié juste avant lhiver. Telle a été lentente : le vieil homme assurera la rémission du plus jeune en échange de bois de chauffage, de vivres et, surtout, dune place dans le convoi qui partira pour la ville au printemps.
Les centimètres de neige saccumulent et chaque journée apporte son lot de défis. Pr",4.02,590,"[882604, 948404, 945543, 915389, 789154]","[' roman  ', ' anticipation  ', ' fin du monde  ', ' hiver  ', ' solitude  ', ' survie  ', ' neige  ', ' isolement  ', ' froid  ', ' post-apocalyptique  ', ' amitié  ', ' nature  ', ' huis-clos  ', ' science-fiction  ', ' montagnes  ', ' québec  ', ' littérature francophone  ', ' littérature québécoise  ', ' canada  ', ' littérature canadienne  ', 'huis-clos', 'Voir plus', 'littérature québécoise', 'québec', 'québécois']"
1394235,/auteur/Louise-Browaeys/333535,Fais battre ton tambour,"Il y a peu, Ciara croyait encore dans sa vocation : accompagner les entreprises en quête d'une transition écologique. C'était aussi le cas d'Inès, sa meilleure et drôle d'alliée, bientôt atteinte par un mal incurable. Et puis les échecs amoureux, la tyrannie d'un patron auto-alimentée par ses propres mensonges, l'absurdité d'un programme appliqué de projet en projet ont fini de saper leurs illusions. Tout quitter s'est alors imposé comme une solution. Mais pour alle",3.78,18,"[1117895, 1192645, 1449788, 1382936, 1032569]","[' littérature générale  ', ' roman  ', ' nature  ', ' quête  ', ' existence  ', ' survivalisme  ', ' autrice  ', ' pyrénées  ', ' cli-fi  ', ' acclimatation  ', ' écologie  ', ' littérature francophone  ', ' littérature française  ', ' français  ', 'littérature', 'littérature française', 'littérature francophone']"
1041063,/auteur/Nicolas-Cartelet/295725,Dernières fleurs avant la fin du monde,"Un futur sans abeilles, étouffé dans la grisaille de gigantesques latifundia. Un futur où lhumanité se meurt, privée de descendance.
Albert, journalier agricole, répand le pollen à la main. Manon, sa compagne engagée à lusine, sombre peu à peu dans la folie. Et dans la morosité du quotidien, une lueur, Apolline sous les cerisiers les dernières fleurs avant la fin du monde.
Après Petit Blanc, conte cruel et onirique, Nicolas Cartelet incarne son héro",3.45,115,"[1059739, 1075327, 1068873, 1345838, 1192320]","[' littérature générale  ', ' roman  ', ' anticipation  ', ' dystopie  ', "" roman d'anticipation  "", ' post-apocalyptique  ', ' abeilles  ', ' drame  ', ' travail  ', ' nature  ', ' autisme  ', ' science-fiction  ', ' amour  ', ' écologie  ', ' éducation  ', ' couple  ', ' sociologie  ', ' france  ', ' littérature francophone  ', ' littérature française  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1420000,/auteur/Jens-Liljestrand/616060,Et la forêt brûlera sous nos pas,"Au plus fort de l'été, alors que de nombreux Suédois aisés sont en vacances, de gigantesques feux de forêt se déclarent. Dans cette situation apocalyptique, la région se mue en une véritable zone de guerre et les autorités peinent à faire face. Didrik, consultant médias, est pris dans le cataclysme avec sa famille, mais semble autant préoccupé par ses tweets en direct que par le destin des siens.Courage, lâcheté, indifférence, colère, comment réagissons-nous face à ",3.28,128,"[1437960, 1430069, 1423647, 1307675, 1523785]","[' roman adulte  ', ' roman  ', ' suspense  ', ' nature  ', ' société  ', ' climat  ', ' conflit  ', ' entraide  ', ' Incendies  ', ' forêts  ', ' roman choral  ', ' littérature engagée  ', ' société de consommation  ', ' écologie  ', ' changements climatiques  ', ' rechauffement climatique  ', ' famille  ', ' littérature  suédoise  ', ' suède  ', ' littérature nordique  ', 'rechauffement climatique', 'Voir plus', 'écologie', 'developpement durable', 'Consommation durable', 'protection de la nature', 'protection animale', ""protection de l'environnement"", 'pédagogie', 'mers et océans']"
100544,/auteur/John-Barnes/77532,La mère des tempêtes,"A la suite d'une catastrophe écologique survenue dans l'Arctique, la température du globe croît brusquement et d'immenses tempêtes se déclenchent qui ravagent le monde. Un techno-thriller sur un sujet d'actualité : le réchauffement de la planète et ses conséquences sur le climat.",3.86,18,"[25441, 12488, 144095, 24381, 11853]","[' littérature générale  ', ' roman  ', ' anticipation  ', ' fantastique  ', ' climat  ', ' futur  ', ' sacrifice  ', ' tempête  ', ' ouragan  ', ' post-apocalyptique  ', ' catastrophes naturelles  ', ' raz-de-marée  ', ' cli-fi  ', ' science-fiction  ', ' politique  ', ' guerre nucléaire  ', ' écologie  ', ' rechauffement climatique  ', ' Mayenne (France)  ', ' littérature américaine  ', 'reportage', 'sciences politiques', 'anglais', 'science-fiction', 'Voir plus', 'science-fiction']"
1059023,/auteur/Lidia-Yuknavitch/282032,Le roman de Jeanne,"Anéantie par les excès de l'humanité et des guerres interminables, la Terre n'est plus que cendres et désolation. Seuls les plus riches survivent, forcés de s'adapter à des conditions apocalyptiques. Leurs corps se sont transformés, albinos, stériles, les survivants se voient désormais contraints de mourir le jour de leurs cinquante ans. Tous vivent dans la peur, sous le joug du sanguinaire Jean de Men. Christine Pizan a quarante-neuf ans. La date fatidique approche",2.93,48,"[865505, 276266, 1158680, 1277040, 983084]","[' roman étranger  ', ' littérature générale  ', ' roman  ', ' dystopie  ', ' fantastique  ', ' sexualité  ', ' post-apocalyptique  ', ' violence  ', "" jeanne d'arc  "", ' cli-fi  ', ' autrice  ', ' science-fiction  ', ' guerre  ', ' féminisme  ', ' littérature américaine  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1469139,/auteur/Charles-Mazarguil/571193,Waterbacks,"Que seriez-vous prêt à faire pour avoir de leau ?
Le Grand Réchauffement climatique a ravagé la Terre. En quelques décennies, leau potable est devenue la ressource naturelle la plus rare et la plus précieuse au monde. 
Pour échapper à la misère, Pitbull, Larbin, Le Bourge et Sprite  des orphelins de la Seconde Guerre de lEau  se sont faits embaucher par la Water Corp., une organisation au pouvoir politique et militaire immense.
Les ",3.8,56,"[1521306, 1517369, 1460025, 1570459, 1521307]","[' aventure  ', ' roman  ', ' dystopie  ', ' littérature jeunesse  ', ' jeunesse  ', ' jeune adulte  ', ' littérature pour adolescents  ', ' post-apocalyptique  ', "" pénurie d'eau  "", ' collège  ', ' action  ', ' amitié  ', ' violence  ', ' sectes  ', ' adolescence  ', ' science-fiction  ', ' changements climatiques  ', ' écologie  ', ' france  ', ' littérature française  ', 'dystopie', 'Voir plus', 'science-fiction']"
118765,/auteur/Pierre-Bordage/3374,Le Feu de Dieu,"Prévoyant la catastrophe, Franx a convaincu les siens de fortifier le Feu de Dieu, une ferme du Périgord, conçue pour une autonomie totale de plusieurs années. 
Mais le cataclysme le surprend à Paris et. pour rejoindre sa famille, il entreprend une impossible odyssée, à pied dans des ténèbres perpétuelles en compagnie d'une autre survivante, une petite fille muette. 
Pendant ce temps, dans l'arche transformée en bunker, sa femme et leurs deux enfants s",3.81,419,"[175131, 136193, 681428, 263277, 183897]","[' aventure  ', ' roman  ', ' anticipation  ', ' dystopie  ', ' fantastique  ', ' fantasy  ', ' thriller  ', ' apocalypse  ', ' survie  ', ' fin du monde  ', ' road trip  ', ' adolescence  ', ' Catastrophes  ', ' survivalisme  ', ' post-apocalyptique  ', ' science-fiction  ', ' guerre  ', ' famille  ', ' france  ', ' littérature française  ', 'post-apocalyptique', 'Voir plus']"
1494693,/auteur/Collectif-Bombyx-Mori/644498,La Trame,"Léria est un continent balayé par des marées vertes, de violentes poussées végétales aussi mortelles que fécondes, rebattant sans cesse les cartes des géographes, les équilibres politiques et technologiques, transformant lagriculture en un glanage erratique au fond des champs précaires. À labri derrière les cuves de bio-gression, les Lériotes se protègent de leurs assauts dans les cités-États, à la main des Symbiotes et de leur pouvoir autoritaire.
",3.91,29,"[1454223, 1454224, 1356753, 1589668, 1411335]","[' littérature générale  ', ' novellas  ', ' aventure  ', ' roman  ', ' anticipation  ', ' fantasy  ', ' utopie  ', ' post-apocalyptique  ', ' action  ', ' survie  ', ' nature  ', ' nomades  ', ' littérature  ', ' librairie  ', ' sfff  ', ' science-fiction  ', ' voyages  ', ' écologie  ', ' littérature française  ', ' français  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1144074,/auteur/Sue-Burke/509991,Semiosis,"Ils sont cinquante des femmes, des hommes de tous horizons. Ils ont définitivement quitté la Terre pour, au terme d'un voyage interstellaire de cent soixante ans, s'établir sur une planète lointaine qu'ils ont baptisée Pax. Ils ont laissé derrière eux les guerres, la pollution, l'argent, pour se rapprocher de « la nature ». Tout recommencer. Construire une Utopie. Mais très vite, des drames menacent leur idéal. Du matériel irremplaçable est détruit. Des morts survie",3.77,233,"[1146449, 1126985, 1060231, 1121377, 1245457]","[' études littéraires  ', ' roman  ', ' planet opera  ', ' anticipation  ', ' fantasy  ', ' extra-terrestres  ', ' nature  ', ' utopie  ', ' expédition  ', ' civilisation  ', ' planète  ', ' plantes  ', ' littérature  ', ' space-opera  ', ' sfff  ', ' science-fiction  ', ' colonisation  ', ' écologie  ', ' états-unis  ', ' littérature américaine  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1495093,/auteur/Gert-Nygardshaug/314421,Chimera,"Forêt tropicale du Congo, 2030. Une équipe de scientifiques de différentes nationalités étudient les effets du changement climatique sur les espèces animales et végétales. Lorsque Nelson  le mâle alpha, au tempérament docile, dun groupe de gorilles  commence à attaquer sans raison ses semblables, en dévorant même plusieurs dentre eux, léquipe décide de le neutraliser. Ils découvrent alors la présence dun virus inconnu redoutable, susceptible deffacer une gran",4.04,26,"[1465888, 1494696, 1494695, 1512811, 1414798]","[' littérature générale  ', "" roman d'aventure  "", ' aventure  ', ' Romans et nouvelles de genre  ', ' dystopie  ', ' Contamination  ', ' extinction de masse  ', ' virus  ', ' littérature  ', ' Gorilles  ', ' cli-fi  ', ' bifrost  ', ' science-fiction  ', ' littérature  norvégienne  ', ' congo  ', ' littérature contemporaine  ', 'congo', 'Voir plus', 'littérature française', 'afrique', 'fantastique', 'apparitions']"
155290,/auteur/Kim-Stanley-Robinson/8282,50° au-dessous de zéro,"Des pluies diluviennes ont submergé Washington. Peu à peu, les eaux se retirent, mais les inondations ont eu des conséquences effroyables... Beaucoup de logements sont devenus inhabitables, les sans-abri sont légion. Et les catastrophes s'enchaînent : la montée des eaux océaniques raye de la carte les nations insulaires, et les Etats-Unis sont frappés par une vague de froid qui fait craindre au gouvernement le début d'une nouvelle ère glaciaire. Au sein de la Fondat",3.62,52,"[19792, 28011, 115341, 1493735, 865627]","[' littérature générale  ', ' Romans et nouvelles de genre  ', ' roman  ', ' anticipation  ', ' littérature  ', ' post-apocalyptique  ', ' fin du monde  ', ' cli-fi  ', ' sfff  ', ' science-fiction  ', ' littérature américaine  ', ' littérature contemporaine  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1180105,/auteur/Karis-Demos/523222,"La source du pranium, tome 1 : Le carnet d'Anatole K.","2029.
Des catastrophes naturelles inédites ont détérioré létat de la planète et provoqué des mouvements migratoires chaotiques. En remède à ces bouleversements, la Fondation Géosophique propose à ses initiés datteindre un équilibre spirituel et écologique grâce au pranium, une mystérieuse plante violette porteuse de révélations oniriques.
Anatole, lui, y voit lopportunité de retrouver sa sur, enlevée huit ans plus tôt. Très vite, ses recherches von",4.62,8,"[3018, 1595142, 25665, 834428, 233523]","[' dystopie  ', "" roman d'anticipation  "", ' anticipation  ', ' fantastique  ', ' cli-fi  ', ' imaginaire francophone  ', ' enlèvement  ', ' écofiction  ', ' science-fiction  ', ' docufiction  ', ' écologie  ', 'écofiction', 'Voir plus', 'science-fiction']"
1523017,/auteur/Julia-Colin/654430,Avant la forêt,"Dans un monde à bout de souffle, léconomie seffondre et les grandes villes se vident, relâchant sur les routes des familles à la recherche de protection et de nourriture. Elie, ses parents et Calme, une amie d'enfance désormais orpheline, s'installent à Massat, au coeur d'une vallée des Pyrénées, protégée depuis longtemps de la folie du monde. Les gens y vivent d'entraide et de troc. Il y a un maire, de l'eau potable et un peu d'électricité.
Elie re",3.7,116,"[1528626, 1522486, 1176537, 1523536, 1523785]","[' littérature générale  ', ' rentrée littéraire 2023  ', ' premier roman  ', ' roman  ', ' dystopie  ', ' fantastique  ', ' poésie  ', ' auto-suffisance  ', ' autrice  ', ' nature  ', ' survivalisme  ', ' légendes  ', ' survie  ', ' post-apocalyptique  ', ' science-fiction  ', ' écologie  ', ' nature writing  ', ' france  ', ' français  ', ' littérature française  ', 'dystopie', 'Voir plus', 'science-fiction']"
168601,/auteur/John-Christopher/48288,Terre brûlée,"Nous redoutons la guerre nucléaire, bactériologique, climatique.
Nous faisons bien souvent le cauchemar de l'holocauste final.
Mais cela peut commencer par un simple fait divers.
Quelques lignes anodines concernant un parasite végétal.
Une autre manière d'en finir plus insidieuse, plus douce.
La mort de l'herbe, la disparition des céréales, la famine. L'écroulement de toute une civilisation rassasiée jusqu'alors. Terre brûlée est l",4.1,35,"[410521, 187900, 134723, 213279, 48783]","[' tragédie  ', ' roman  ', ' dystopie  ', ' anticipation  ', ' classique  ', ' thriller  ', ' post-apocalyptique  ', ' fin du monde  ', ' adapté au cinéma  ', ' bataille  ', ' littérature  ', ' science-fiction  ', ' psychologie  ', ' écologie  ', ' royaume-uni  ', ' littérature anglaise  ', ' littérature britannique  ', ' littérature anglo-saxonne  ', ' anglais  ', ' angleterre  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1523785,/auteur/Laurent-Petitmangin/544027,Les Terres animales,"Il y avait là de petites villes avec leurs églises, quelques commerces, des champs, et au loin, la centrale. Cétait un coin paisible entouré de montagnes et de forêts. Jusquà laccident. Il a fallu évacuer, condamner la zone, fuir les radiations. Certains ont choisi de rester malgré tout. Trop de souvenirs les attachaient à ces lieux, ils nauraient pas vraiment trouvé leur place ailleurs. Marc, Alessandro, Lorna, Sarah et Fred sont de ceux-là. Leur amitié leur pe",3.63,276,"[1523017, 1516302, 1520388, 1587358, 1526431]","[' rentrée littéraire 2023  ', ' roman  ', ' anticipation  ', ' Dystopie et Uchronie  ', ' nature  ', ' post-apocalyptique  ', ' Catastrophes  ', ' nucléaire  ', ' amitié  ', ' survie  ', ' apocalypse  ', ' enfants  ', ' zone  ', ' deuil  ', ' radiations  ', ' science-fiction  ', ' amour  ', ' couple  ', ' france  ', ' littérature française  ', 'radiations', 'Voir plus', 'science-fiction']"
175151,/auteur/Peter-F-Hamilton/77642,"Greg Mandel, tome 1 : Mindstar","Bienvenue au XXIe siècle. Le réchauffement climatique est irréversible.
Après diverses catastrophes, un libéralisme effréné règne sur notre planète et les grandes compagnies détiennent désormais le pouvoir.
Dans un tel environnement, un homme averti peut très bien tirer son épingle du jeu. Un homme comme Greg Mandel, ancien soldat d'élite de la brigade Mindstar et doté d'un implant biotechnologique qui fait de son intuition une arme red",3.61,97,"[353113, 654974, 474871, 105625, 918699]","[' littérature générale  ', ' serie  ', ' saga  ', ' Romans et nouvelles de genre  ', ' roman  ', ' anticipation  ', ' cyberpunk  ', ' fantasy  ', ' romans policiers et polars  ', ' post-apocalyptique  ', ' apocalyptique  ', ' cli-fi  ', ' space-opera  ', ' science-fiction  ', ' littérature anglaise  ', ' angleterre  ', ' 21ème siècle  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1195585,/auteur/Thierry-Louis-Henri/528841,Le dernier choix de l'homme,"Le dernier choix de lhomme
Lui, ou la Terre
Lorsquun groupe de scientifiques découvre une nouvelle variable du réchauffement climatique qui pourrait mettre la Terre à genoux, une course contre la montre démarre pour faire entendre aux représentants du monde entier que le temps est plus que compté. Dans lincompréhension la plus totale, ces experts vont se retrouver confrontés aux intérêts individuels, économiques et commerciaux, forces vives nourriss",4.75,2,"[1405425, 1634121, 1322257, 1238771, 1326611]","[' littérature générale  ', ' aventure  ', ' roman  ', ' anticipation  ', ' dystopie  ', ' fiction  ', ' thriller  ', ' fait vécu  ', ' action  ', ' fin du monde  ', ' tempête  ', ' ouragan  ', ' catastrophes naturelles  ', ' course contre la montre  ', ' tornades  ', ' science-fiction  ', ' théorie  ', ' changements climatiques  ', ' rechauffement climatique  ', ' littérature francophone  ', 'rechauffement climatique', 'Voir plus', 'écologie', 'developpement durable', 'Consommation durable', 'protection de la nature', 'protection animale', ""protection de l'environnement"", 'pédagogie', 'mers et océans']"
1526994,/auteur/Elisa-Beiram/550979,Le premier jour de paix,"La paix n'est pas l'objectif. C'est la solution. 2098. Aureliano est las du XXIe siècle, ses famines, ses guerres. Sa communauté s'entre-tue, isolée entre la jungle colombienne et l'océan. Seule porte de sortie : une aide extérieure à migrer et se séparer. Le vieillard lance des appels radio comme des bouteilles à la mer et érige un mausolée idéal fait des déchets déposés par les vagues. Mais une rumeur parcourt le monde : certains continuent à oeuvrer pour la paix.",3.62,73,"[1589668, 1561886, 1521839, 1621369, 1552942]","[' littérature générale  ', ' uchronie  ', ' roman  ', ' dystopie  ', ' anticipation  ', ' littérature jeunesse  ', ' post-apocalyptique  ', ' paix  ', ' utopie  ', ' extra-terrestres  ', ' littérature  ', ' hiver  ', ' atalante  ', ' science-fiction anticipation  ', ' sfff  ', ' science-fiction  ', ' écologie  ', ' littérature francophone  ', ' littérature française  ', ' 21ème siècle  ', 'science-fiction', 'Voir plus', 'science-fiction']"
343518,/auteur/Paolo-Bacigalupi/51616,La fille automate,"La sublime Emiko n'est pas humaine. C'est une créature artificielle, élevée en crèche et programmée pour satisfaire les caprices décadents d'un homme d'affaires de Kyoto. Etres sans âme pour certains, démons pour d'autres, les automates sont esclaves, soldats ou jouets pour les plus riches, en ce XXIe siècle d'après le grand krach énergétique, alors que les effets secondaires des pestes génétiquement modifiées ravagent la Terre et que les producteurs de calories dir",3.7,473,"[503569, 415849, 535647, 193535, 31072]","[' roman  ', ' anticipation  ', ' dystopie  ', ' cyberpunk  ', ' steampunk  ', ' prix nebula  ', ' prix locus  ', ' post-apocalyptique  ', ' épidémie  ', ' robots  ', ' prix hugo  ', ' biopunk  ', ' science-fiction  ', ' génétique  ', ' science  ', ' écologie  ', ' états-unis  ', ' littérature américaine  ', ' asie  ', ' thailande  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1238771,/auteur/Pierre-Ducrozet/102577,Le grand vertige,"Pionnier de la pensée écologique, Adam Thobias est sollicité pour prendre la tête dune Commission internationale sur le changement climatique et pour un nouveau contrat naturel. Pas dupe, il tente de transformer ce hochet géopolitique en arme de reconstruction massive. Au cur du dispositif, il crée le réseau Télémaque, mouvant et hybride, constitué de scientifiques ou dintuitifs, de spécialistes ou de voyageurs quil envoie en missions discrètes, du Pacifique s",3.44,142,"[1375775, 1006776, 1276744, 1314022, 1463304]","[' roman  ', ' thriller  ', ' utopie  ', ' planète  ', ' attentats  ', ' nature  ', ' roman écologique  ', ' littérature  ', ' climat  ', ' pétrole  ', ' science-fiction  ', ' politique  ', ' géopolitique  ', ' voyages  ', ' économie  ', ' rechauffement climatique  ', ' écologie  ', ' littérature francophone  ', ' littérature française  ', ' français  ', 'écologie', 'Voir plus', 'écologie', 'developpement durable', 'Consommation durable', 'protection de la nature', 'protection animale', ""protection de l'environnement"", 'pédagogie', 'mers et océans']"
6590,/auteur/Rene-Barjavel/3386,Ravage,"""Vous ne savez pas ce qui est arrivé ? Tous les moteurs d'avions se sont arrêtés hier à la même heure, juste au moment où le courant flanchait partout. Tous ceux qui s'étaient mis en descente pour atterrir sur la terrasse sont tombés comme une grêle. 
Vous n'avez rien entendu, là-dessous ? Moi, dans mon petit appartement près du garage, c'est bien un miracle si je n'ai pas été aplati. Quand le bus de la ligne 2 est tombé, j'ai sauté au plafond comme u",3.92,7135,"[410521, 432136, 10514, 178723, 761145]","[' aventure  ', ' roman  ', ' dystopie  ', ' anticipation  ', ' roman de science-fiction  ', "" roman d'anticipation  "", ' fantastique  ', ' classique  ', ' post-apocalyptique  ', ' Catastrophes  ', ' apocalypse  ', ' fin du monde  ', ' survie  ', ' littérature  ', ' société  ', ' science-fiction  ', ' france  ', ' littérature française  ', ' français  ', ' 20ème siècle  ', 'science-fiction', 'Voir plus']"
1243013,/auteur/Laurine-Roux/464595,Le Sanctuaire,"Une famille a trouvé refuge en pleine montagne, où elle tue les oiseaux et les brûle au lance-flammes : ils seraient à l'origine d'un mal ayant conduit l'humanité à son extinction. Tandis que la mère pleure et chante son existence passée, le père seul s'aventure aux confins de leur « sanctuaire », d'où il rapporte tout ce qu'il trouve pour assurer la survie des siens. Mais le monde est-il vraiment devenu ce qu'il en dit ? Est-il jonché de cadavres qui pourrissent le",3.63,477,"[1450095, 1288669, 1286386, 1142734, 1286712]","[' roman  ', ' dystopie  ', ' anticipation  ', ' virus  ', ' survivalisme  ', ' folie  ', ' mensonges  ', ' oiseaux  ', ' post-apocalyptique  ', ' huis-clos  ', ' survie  ', ' nature  ', ' violence  ', ' adolescence  ', ' épidémie  ', ' science-fiction  ', ' famille  ', ' nature writing  ', ' montagnes  ', ' littérature française  ', 'épidémie', 'Voir plus', 'science-fiction']"
9072,/auteur/Georges-Jean-Arnaud/6027,"La compagnie des glaces - Intégrale, tome 1","Sur une Terre envahie par les glaces, la survie de l'espèce humaine est assurée par les grandes compagnies ferroviaires qui se partagent le globe. Le rail apporte chaleur, nourriture, mais aussi une dictature impitoyable. Mêlé malgré lui aux intrigues de la Compagnie, le glaciologue Lien Rag va s'intéresser un peu trop à l'origine des Hommes Roux, capables de résister à des températures de moins quarante, et découvrir la dangereuse ivresse de la révolte.",3.78,170,"[410521, 12367, 10308, 27343, 17089]","[' roman feuilleton  ', ' aventure  ', ' serie  ', ' roman  ', ' anticipation  ', ' fantastique  ', ' bande dessinée  ', ' post-apocalyptique  ', ' mystère  ', ' dictature  ', ' complots  ', ' fin du monde  ', ' froid  ', ' idée  ', ' science-fiction  ', ' religion  ', ' génétique  ', ' science  ', ' littérature française  ', ' 20ème siècle  ', 'science-fiction', 'Voir plus']"
480130,/auteur/Paolo-Bacigalupi/51616,Ferrailleurs des mers,"Fin du XXIe siècle, il ny a plus de pétrole, la mondialisation est un vieux souvenir et la plupart des États-Unis un pays du tiers-monde. Dans un bidonville côtier de Louisiane, Nailer, un jeune ferrailleur, dépouille avec dautres enfants et adolescents les carcasses de vieux pétroliers. Le précieux cuivre récupéré dans les câblages électriques au péril de leur vie leur permettent à peine de se nourrir. Un jour, après une tempête dévastatrice, Nailer découvre un b",3.79,157,"[491135, 1495449, 982190, 1025953, 62744]","[' aventure  ', ' roman  ', ' anticipation  ', ' dystopie  ', ' littérature jeunesse  ', ' jeunesse  ', ' littérature pour adolescents  ', ' jeune adulte  ', ' adolescence  ', ' amitié  ', ' post-apocalyptique  ', ' survie  ', ' mondialisation  ', ' misère  ', ' science-fiction  ', ' bateaux  ', ' mer  ', ' aventure maritime  ', ' pirates  ', ' littérature américaine  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1249127,/auteur/Richard-Canal/84774,Upside down,"Au début du XXIe siècle, les dirigeants des GAFAM et autres NATU portaient les rêves d'une humanité enfin débarrassée de la maladie et de la mort. Ils ont réussi. Dans des îlots artificiels en orbite basse, ils jouissent désormais, à chaque instant, des illusions infantiles du bonheur.
Le reste de l'humanité survit tant bien que mal sur une Terre rouillée, épuisée, victime de désastres écologiques à répétition. Son histoire n'est pas la même. Le bonhe",3.4,30,"[1121377, 1249119, 1394618, 1060231, 1277327]","[' littérature générale  ', ' Romans et nouvelles de genre  ', ' dystopie  ', ' anticipation  ', ' cli-fi  ', ' intelligence artificielle  ', ' pollution  ', ' clonage  ', ' roman choral  ', ' écofiction  ', ' sfff  ', ' science-fiction  ', 'science-fiction', 'Voir plus', 'science-fiction']"
1251698,/auteur/Mathieu-Bablet/136443,Carbone & silicium,"Nés dans un laboratoire de la Silicone Valley, deux androïdes, Carbone et Silicium, vont être les témoins du changement vers notre humanité future. Ce moment où la technologie de l'intelligence artificielle, pinacle de l'accomplissement humain, va entrer en confrontation directe avec les crises écologique, économique et migratoire. Cest avec leurs yeux que nous allons redécouvrir notre planète Terre ayant atteint le fameux point de non-retour annoncé par les scient",4.25,1449,"[814742, 982248, 1353551, 1559422, 1241262]","[' dystopie  ', ' anticipation  ', ' cyberpunk  ', ' bande dessinée  ', ' bd adulte  ', ' roman graphique  ', ' humanité  ', ' robots  ', ' société  ', ' post-apocalyptique  ', ' androïde  ', ' one-shot  ', ' intelligence artificielle  ', ' science-fiction  ', ' métaphysique  ', ' politique  ', ' amour  ', ' écologie  ', ' philosophie  ', ' littérature française  ', 'intelligence artificielle', 'Voir plus', 'bd franco-belge', 'bande dessinée', 'bd jeunesse', 'bd belge', 'bande dessinée aventure', 'aventure jeunesse', 'tintinophile', 'ligne claire', 'personnages', 'Personnages fictifs']"
